OrderID,OrderDate,City,Category,Item,Quantity,Price,PaymentMode,Status,DeliveryTime(min),CustomerType,TotalAmount
6532,30/09/2023 03:00,Bangalore,Fruits & Vegetables,Bread,2,181,Card,Delivered,72,Repeat,362
6533,30/09/2023 04:00,Chennai,Beverages,Oil,1,383,Wallet,Returned,60,Repeat,383
6534,30/09/2023 05:00,Bangalore,Snacks,Flour,1,358,Wallet,Delivered,10,New,358
6535,30/09/2023 06:00,Kolkata,Beverages,Banana,2,298,UPI,Delivered,60,Repeat,596
6536,30/09/2023 07:00,Chennai,Personal Care,Oil,1,474,Card,Delivered,13,Repeat,474
6537,30/09/2023 08:00,Chennai,Dairy & Bakery,Oil,2,154,Card,Returned,13,Repeat,308
6538,30/09/2023 09:00,Bangalore,Fruits & Vegetables,Rice,4,212,UPI,Returned,56,Repeat,848
6539,30/09/2023 10:00,Ahmedabad,Dairy & Bakery,Chips,5,421,UPI,Delivered,48,Repeat,2105
6540,30/09/2023 11:00,Mumbai,Snacks,Soap,3,411,Card,Delivered,58,Repeat,1233
6541,30/09/2023 12:00,Hyderabad,Snacks,Oil,4,108,UPI,Delivered,66,New,432
6542,30/09/2023 13:00,Ahmedabad,Fruits & Vegetables,Banana,3,61,Wallet,Delivered,48,New,183
6543,30/09/2023 14:00,Delhi,Personal Care,Shampoo,3,112,Card,Cancelled,77,Repeat,336
6544,30/09/2023 15:00,Pune,Household,Apple,2,234,Cash,Delivered,26,Repeat,468
6545,30/09/2023 16:00,Hyderabad,Beverages,Soap,5,368,Card,Delivered,24,Repeat,1840
6546,30/09/2023 17:00,Delhi,Beverages,Flour,3,20,UPI,Delivered,37,Repeat,60
6547,30/09/2023 18:00,Ahmedabad,Snacks,Shampoo,3,354,Cash,Delivered,25,New,1062
6548,30/09/2023 19:00,Ahmedabad,Dairy & Bakery,Oil,4,418,Wallet,Cancelled,15,Repeat,1672
6549,30/09/2023 20:00,Delhi,Dairy & Bakery,Banana,5,431,Wallet,Delivered,41,Repeat,2155
6550,30/09/2023 21:00,Chennai,Personal Care,Milk,5,183,Wallet,Delivered,34,Repeat,915
6551,30/09/2023 22:00,Delhi,Household,Banana,3,125,UPI,Delivered,48,Repeat,375
6552,30/09/2023 23:00,Pune,Dairy & Bakery,Banana,5,251,Card,Returned,26,New,1255
6553,01/10/2023 00:00,Ahmedabad,Beverages,Banana,4,499,UPI,Delivered,55,New,1996
6554,01/10/2023 01:00,Delhi,Dairy & Bakery,Bread,2,65,Card,Returned,88,New,130
6555,01/10/2023 02:00,Bangalore,Household,Chips,3,224,UPI,Cancelled,62,Repeat,672
6556,01/10/2023 03:00,Hyderabad,Beverages,Banana,1,40,Wallet,Delivered,60,Repeat,40
6557,01/10/2023 04:00,Bangalore,Dairy & Bakery,Bread,3,196,UPI,Cancelled,27,Repeat,588
6558,01/10/2023 05:00,Pune,Beverages,Flour,3,186,Card,Delivered,29,New,558
6559,01/10/2023 06:00,Delhi,Snacks,Shampoo,2,313,Wallet,Cancelled,14,New,626
6560,01/10/2023 07:00,Kolkata,Snacks,Rice,1,284,Wallet,Delivered,71,New,284
6561,01/10/2023 08:00,Pune,Personal Care,Chips,1,295,Cash,Delivered,21,Repeat,295
6562,01/10/2023 09:00,Chennai,Snacks,Oil,1,359,Card,Delivered,39,Repeat,359
6563,01/10/2023 10:00,Bangalore,Dairy & Bakery,Shampoo,2,27,Cash,Delivered,25,Repeat,54
6564,01/10/2023 11:00,Bangalore,Household,Flour,5,289,Cash,Delivered,11,Repeat,1445
6565,01/10/2023 12:00,Mumbai,Beverages,Oil,1,337,Cash,Delivered,85,New,337
6566,01/10/2023 13:00,Delhi,Fruits & Vegetables,Eggs,5,231,Wallet,Delivered,12,New,1155
6567,01/10/2023 14:00,Chennai,Snacks,Soap,4,182,Cash,Returned,17,Repeat,728
6568,01/10/2023 15:00,Kolkata,Snacks,Oil,2,330,Card,Delivered,46,Repeat,660
6569,01/10/2023 16:00,Bangalore,Fruits & Vegetables,Oil,5,64,Card,Delivered,62,New,320
6570,01/10/2023 17:00,Bangalore,Fruits & Vegetables,Apple,1,424,Cash,Cancelled,64,Repeat,424
6571,01/10/2023 18:00,Chennai,Dairy & Bakery,Eggs,1,252,Cash,Cancelled,58,New,252
6572,01/10/2023 19:00,Pune,Beverages,Juice,5,72,Cash,Delivered,68,Repeat,360
6573,01/10/2023 20:00,Pune,Snacks,Flour,5,252,Cash,Delivered,69,Repeat,1260
6574,01/10/2023 21:00,Delhi,Household,Rice,4,457,Cash,Delivered,87,New,1828
6575,01/10/2023 22:00,Ahmedabad,Dairy & Bakery,Juice,2,361,Cash,Delivered,55,Repeat,722
6576,01/10/2023 23:00,Mumbai,Dairy & Bakery,Milk,3,190,UPI,Cancelled,72,New,570
6577,02/10/2023 00:00,Bangalore,Household,Milk,4,25,Wallet,Delivered,88,Repeat,100
6578,02/10/2023 01:00,Ahmedabad,Household,Banana,4,458,Wallet,Delivered,41,New,1832
6579,02/10/2023 02:00,Ahmedabad,Personal Care,Rice,4,63,Wallet,Delivered,75,Repeat,252
6580,02/10/2023 03:00,Mumbai,Household,Shampoo,1,110,Cash,Delivered,13,New,110
6581,02/10/2023 04:00,Ahmedabad,Fruits & Vegetables,Oil,5,215,UPI,Delivered,38,Repeat,1075
6582,02/10/2023 05:00,Ahmedabad,Snacks,Eggs,2,23,Wallet,Delivered,58,New,46
6583,02/10/2023 06:00,Pune,Personal Care,Rice,1,140,Card,Delivered,32,Repeat,140
6584,02/10/2023 07:00,Pune,Fruits & Vegetables,Eggs,4,82,Wallet,Delivered,12,New,328
6585,02/10/2023 08:00,Hyderabad,Personal Care,Apple,2,111,Wallet,Delivered,63,Repeat,222
6586,02/10/2023 09:00,Kolkata,Snacks,Shampoo,1,266,Wallet,Delivered,30,New,266
6587,02/10/2023 10:00,Delhi,Personal Care,Juice,3,238,Wallet,Cancelled,89,New,714
6588,02/10/2023 11:00,Ahmedabad,Fruits & Vegetables,Eggs,4,461,Card,Delivered,53,Repeat,1844
6589,02/10/2023 12:00,Hyderabad,Beverages,Apple,1,457,Cash,Delivered,29,Repeat,457
6590,02/10/2023 13:00,Kolkata,Snacks,Rice,1,356,Card,Delivered,66,Repeat,356
6591,02/10/2023 14:00,Hyderabad,Dairy & Bakery,Apple,4,250,Card,Delivered,78,New,1000
6592,02/10/2023 15:00,Hyderabad,Snacks,Soap,3,313,Cash,Delivered,80,Repeat,939
6593,02/10/2023 16:00,Delhi,Snacks,Apple,5,207,Card,Delivered,61,Repeat,1035
6594,02/10/2023 17:00,Delhi,Snacks,Apple,3,327,Card,Delivered,89,Repeat,981
6595,02/10/2023 18:00,Chennai,Beverages,Banana,4,432,Wallet,Delivered,26,New,1728
6596,02/10/2023 19:00,Mumbai,Fruits & Vegetables,Milk,5,187,Wallet,Delivered,75,Repeat,935
6597,02/10/2023 20:00,Mumbai,Dairy & Bakery,Juice,1,474,Cash,Delivered,21,New,474
6598,02/10/2023 21:00,Chennai,Fruits & Vegetables,Soap,3,283,Wallet,Delivered,67,New,849
6599,02/10/2023 22:00,Chennai,Personal Care,Flour,3,124,Cash,Cancelled,86,New,372
6600,02/10/2023 23:00,Pune,Personal Care,Soap,5,243,Cash,Delivered,14,Repeat,1215
6601,03/10/2023 00:00,Kolkata,Personal Care,Milk,1,438,UPI,Cancelled,89,Repeat,438
6602,03/10/2023 01:00,Hyderabad,Fruits & Vegetables,Chips,3,485,Cash,Delivered,81,Repeat,1455
6603,03/10/2023 02:00,Ahmedabad,Household,Eggs,5,134,Card,Delivered,65,New,670
6604,03/10/2023 03:00,Chennai,Beverages,Apple,3,398,Cash,Delivered,55,Repeat,1194
6605,03/10/2023 04:00,Bangalore,Household,Rice,1,254,UPI,Delivered,81,New,254
6606,03/10/2023 05:00,Mumbai,Personal Care,Apple,1,291,Card,Delivered,27,Repeat,291
6607,03/10/2023 06:00,Chennai,Beverages,Rice,2,293,UPI,Delivered,53,Repeat,586
6608,03/10/2023 07:00,Bangalore,Fruits & Vegetables,Apple,5,462,Wallet,Cancelled,52,Repeat,2310
6609,03/10/2023 08:00,Bangalore,Personal Care,Soap,4,249,Card,Delivered,89,New,996
6610,03/10/2023 09:00,Bangalore,Fruits & Vegetables,Chips,3,236,Cash,Delivered,88,Repeat,708
6611,03/10/2023 10:00,Pune,Beverages,Milk,1,53,UPI,Returned,86,Repeat,53
6612,03/10/2023 11:00,Pune,Fruits & Vegetables,Shampoo,3,407,Cash,Delivered,31,Repeat,1221
6613,03/10/2023 12:00,Ahmedabad,Fruits & Vegetables,Bread,3,216,Wallet,Delivered,69,Repeat,648
6614,03/10/2023 13:00,Ahmedabad,Dairy & Bakery,Juice,4,402,Card,Returned,72,Repeat,1608
6615,03/10/2023 14:00,Bangalore,Household,Shampoo,1,481,Cash,Returned,33,Repeat,481
6616,03/10/2023 15:00,Kolkata,Household,Juice,2,468,Wallet,Delivered,74,Repeat,936
6617,03/10/2023 16:00,Pune,Household,Eggs,5,336,Cash,Delivered,38,New,1680
6618,03/10/2023 17:00,Hyderabad,Snacks,Milk,3,233,Card,Delivered,10,New,699
6619,03/10/2023 18:00,Bangalore,Dairy & Bakery,Rice,4,65,Wallet,Delivered,10,Repeat,260
6620,03/10/2023 19:00,Hyderabad,Personal Care,Shampoo,4,424,Wallet,Delivered,82,New,1696
6621,03/10/2023 20:00,Hyderabad,Personal Care,Oil,5,352,UPI,Delivered,30,New,1760
6622,03/10/2023 21:00,Bangalore,Personal Care,Oil,5,259,Card,Delivered,87,New,1295
6623,03/10/2023 22:00,Mumbai,Household,Shampoo,1,273,Wallet,Delivered,37,Repeat,273
6624,03/10/2023 23:00,Kolkata,Household,Juice,3,247,Card,Delivered,27,New,741
6625,04/10/2023 00:00,Bangalore,Dairy & Bakery,Shampoo,3,240,Cash,Cancelled,61,Repeat,720
6626,04/10/2023 01:00,Ahmedabad,Fruits & Vegetables,Rice,5,398,Card,Cancelled,75,Repeat,1990
6627,04/10/2023 02:00,Bangalore,Household,Milk,2,185,UPI,Delivered,71,Repeat,370
6628,04/10/2023 03:00,Pune,Personal Care,Eggs,3,92,Card,Delivered,28,Repeat,276
6629,04/10/2023 04:00,Bangalore,Fruits & Vegetables,Bread,4,244,Card,Delivered,11,New,976
6630,04/10/2023 05:00,Mumbai,Household,Milk,5,105,Cash,Delivered,79,New,525
6631,04/10/2023 06:00,Pune,Beverages,Banana,3,100,UPI,Delivered,64,New,300
6632,04/10/2023 07:00,Ahmedabad,Snacks,Eggs,1,463,Cash,Delivered,88,Repeat,463
6633,04/10/2023 08:00,Delhi,Household,Shampoo,5,234,Wallet,Delivered,66,Repeat,1170
6634,04/10/2023 09:00,Delhi,Beverages,Rice,4,183,Cash,Delivered,20,New,732
6635,04/10/2023 10:00,Hyderabad,Dairy & Bakery,Chips,1,409,UPI,Cancelled,25,Repeat,409
6636,04/10/2023 11:00,Kolkata,Beverages,Shampoo,5,259,UPI,Cancelled,71,New,1295
6637,04/10/2023 12:00,Hyderabad,Dairy & Bakery,Soap,5,442,Card,Delivered,36,Repeat,2210
6638,04/10/2023 13:00,Mumbai,Household,Soap,3,432,UPI,Delivered,31,New,1296
6639,04/10/2023 14:00,Chennai,Dairy & Bakery,Oil,1,430,Cash,Delivered,12,New,430
6640,04/10/2023 15:00,Ahmedabad,Beverages,Chips,5,88,UPI,Delivered,12,New,440
6641,04/10/2023 16:00,Kolkata,Snacks,Bread,4,156,Wallet,Delivered,30,New,624
6642,04/10/2023 17:00,Ahmedabad,Fruits & Vegetables,Soap,1,171,UPI,Delivered,52,Repeat,171
6643,04/10/2023 18:00,Delhi,Fruits & Vegetables,Bread,3,466,UPI,Delivered,79,Repeat,1398
6644,04/10/2023 19:00,Hyderabad,Snacks,Eggs,2,422,Cash,Delivered,46,New,844
6645,04/10/2023 20:00,Ahmedabad,Personal Care,Chips,5,116,Card,Delivered,65,Repeat,580
6646,04/10/2023 21:00,Delhi,Fruits & Vegetables,Bread,2,398,Card,Cancelled,48,New,796
6647,04/10/2023 22:00,Mumbai,Household,Banana,5,177,Cash,Cancelled,29,Repeat,885
6648,04/10/2023 23:00,Mumbai,Personal Care,Bread,3,205,Card,Delivered,74,New,615
6649,05/10/2023 00:00,Chennai,Household,Flour,3,187,Wallet,Delivered,44,New,561
6650,05/10/2023 01:00,Ahmedabad,Beverages,Apple,3,263,Wallet,Delivered,52,New,789
6651,05/10/2023 02:00,Chennai,Beverages,Oil,3,138,Card,Cancelled,30,Repeat,414
6652,05/10/2023 03:00,Pune,Personal Care,Oil,1,215,Cash,Delivered,19,Repeat,215
6653,05/10/2023 04:00,Kolkata,Personal Care,Eggs,1,307,Cash,Delivered,54,New,307
6654,05/10/2023 05:00,Ahmedabad,Personal Care,Banana,5,388,Card,Delivered,12,New,1940
6655,05/10/2023 06:00,Mumbai,Personal Care,Chips,1,84,UPI,Delivered,52,New,84
6656,05/10/2023 07:00,Hyderabad,Dairy & Bakery,Juice,5,181,Card,Delivered,61,New,905
6657,05/10/2023 08:00,Delhi,Personal Care,Shampoo,1,104,Wallet,Delivered,50,New,104
6658,05/10/2023 09:00,Bangalore,Personal Care,Rice,1,434,Wallet,Delivered,50,New,434
6659,05/10/2023 10:00,Chennai,Beverages,Soap,1,78,UPI,Delivered,86,Repeat,78
6660,05/10/2023 11:00,Bangalore,Household,Apple,4,481,Wallet,Delivered,18,New,1924
6661,05/10/2023 12:00,Ahmedabad,Beverages,Apple,3,301,Cash,Delivered,55,Repeat,903
6662,05/10/2023 13:00,Hyderabad,Fruits & Vegetables,Juice,4,169,UPI,Cancelled,25,New,676
6663,05/10/2023 14:00,Chennai,Dairy & Bakery,Flour,1,437,UPI,Delivered,56,New,437
6664,05/10/2023 15:00,Bangalore,Dairy & Bakery,Shampoo,1,140,UPI,Delivered,37,Repeat,140
6665,05/10/2023 16:00,Kolkata,Household,Shampoo,4,288,Cash,Delivered,37,Repeat,1152
6666,05/10/2023 17:00,Hyderabad,Personal Care,Oil,5,274,Wallet,Delivered,84,New,1370
6667,05/10/2023 18:00,Delhi,Beverages,Soap,3,243,Card,Returned,20,New,729
6668,05/10/2023 19:00,Kolkata,Fruits & Vegetables,Oil,5,74,Wallet,Delivered,38,New,370
6669,05/10/2023 20:00,Hyderabad,Beverages,Bread,3,155,Card,Delivered,65,New,465
6670,05/10/2023 21:00,Pune,Personal Care,Oil,2,209,UPI,Delivered,85,Repeat,418
6671,05/10/2023 22:00,Chennai,Personal Care,Chips,3,425,Card,Delivered,81,Repeat,1275
6672,05/10/2023 23:00,Mumbai,Snacks,Shampoo,5,272,Wallet,Delivered,66,Repeat,1360
6673,06/10/2023 00:00,Delhi,Beverages,Shampoo,3,331,Cash,Delivered,62,New,993
6674,06/10/2023 01:00,Ahmedabad,Household,Rice,2,103,Wallet,Cancelled,83,Repeat,206
6675,06/10/2023 02:00,Kolkata,Beverages,Banana,2,424,Cash,Cancelled,68,New,848
6676,06/10/2023 03:00,Kolkata,Dairy & Bakery,Banana,1,373,Cash,Delivered,44,Repeat,373
6677,06/10/2023 04:00,Bangalore,Fruits & Vegetables,Rice,2,196,Cash,Delivered,61,New,392
6678,06/10/2023 05:00,Chennai,Household,Milk,4,113,Card,Delivered,45,Repeat,452
6679,06/10/2023 06:00,Ahmedabad,Snacks,Chips,5,409,UPI,Delivered,86,New,2045
6680,06/10/2023 07:00,Mumbai,Fruits & Vegetables,Shampoo,4,54,UPI,Delivered,67,Repeat,216
6681,06/10/2023 08:00,Hyderabad,Fruits & Vegetables,Soap,4,430,UPI,Delivered,11,Repeat,1720
6682,06/10/2023 09:00,Mumbai,Dairy & Bakery,Flour,5,231,Cash,Returned,37,Repeat,1155
6683,06/10/2023 10:00,Chennai,Dairy & Bakery,Chips,4,145,Card,Delivered,79,New,580
6684,06/10/2023 11:00,Chennai,Dairy & Bakery,Juice,4,388,Card,Delivered,72,Repeat,1552
6685,06/10/2023 12:00,Pune,Household,Apple,4,249,Card,Delivered,61,Repeat,996
6686,06/10/2023 13:00,Pune,Beverages,Flour,2,187,Wallet,Delivered,69,New,374
6687,06/10/2023 14:00,Mumbai,Fruits & Vegetables,Shampoo,5,33,Card,Delivered,45,Repeat,165
6688,06/10/2023 15:00,Hyderabad,Beverages,Milk,5,93,Card,Delivered,71,Repeat,465
6689,06/10/2023 16:00,Mumbai,Beverages,Soap,5,71,Card,Delivered,52,Repeat,355
6690,06/10/2023 17:00,Chennai,Dairy & Bakery,Flour,4,381,UPI,Delivered,48,New,1524
6691,06/10/2023 18:00,Chennai,Beverages,Chips,2,226,Cash,Delivered,14,Repeat,452
6692,06/10/2023 19:00,Bangalore,Fruits & Vegetables,Eggs,5,315,Wallet,Delivered,84,Repeat,1575
6693,06/10/2023 20:00,Pune,Fruits & Vegetables,Apple,3,62,UPI,Delivered,59,New,186
6694,06/10/2023 21:00,Ahmedabad,Personal Care,Shampoo,5,387,Card,Delivered,25,Repeat,1935
6695,06/10/2023 22:00,Ahmedabad,Snacks,Flour,1,461,Cash,Cancelled,61,Repeat,461
6696,06/10/2023 23:00,Ahmedabad,Household,Chips,3,22,Cash,Delivered,78,Repeat,66
6697,07/10/2023 00:00,Bangalore,Beverages,Chips,5,418,Cash,Cancelled,80,New,2090
6698,07/10/2023 01:00,Delhi,Household,Flour,4,448,Cash,Delivered,12,Repeat,1792
6699,07/10/2023 02:00,Ahmedabad,Household,Soap,5,114,Card,Delivered,19,New,570
6700,07/10/2023 03:00,Chennai,Household,Apple,2,414,Wallet,Delivered,60,New,828
6701,07/10/2023 04:00,Bangalore,Personal Care,Banana,2,257,Card,Delivered,78,Repeat,514
6702,07/10/2023 05:00,Mumbai,Household,Banana,5,186,Cash,Delivered,41,New,930
6703,07/10/2023 06:00,Pune,Personal Care,Eggs,4,38,Card,Delivered,14,Repeat,152
6704,07/10/2023 07:00,Pune,Fruits & Vegetables,Bread,4,226,Cash,Delivered,52,New,904
6705,07/10/2023 08:00,Hyderabad,Beverages,Rice,4,249,Card,Delivered,21,Repeat,996
6706,07/10/2023 09:00,Mumbai,Personal Care,Shampoo,5,423,Wallet,Delivered,40,Repeat,2115
6707,07/10/2023 10:00,Hyderabad,Snacks,Soap,5,233,Cash,Delivered,31,Repeat,1165
6708,07/10/2023 11:00,Bangalore,Household,Shampoo,1,474,Card,Cancelled,68,Repeat,474
6709,07/10/2023 12:00,Kolkata,Snacks,Oil,2,75,UPI,Delivered,61,Repeat,150
6710,07/10/2023 13:00,Ahmedabad,Fruits & Vegetables,Soap,3,353,Wallet,Delivered,56,Repeat,1059
6711,07/10/2023 14:00,Delhi,Fruits & Vegetables,Banana,3,393,UPI,Cancelled,58,New,1179
6712,07/10/2023 15:00,Mumbai,Dairy & Bakery,Oil,2,151,Card,Delivered,65,Repeat,302
6713,07/10/2023 16:00,Mumbai,Household,Soap,1,28,Wallet,Delivered,40,New,28
6714,07/10/2023 17:00,Mumbai,Dairy & Bakery,Apple,2,250,Wallet,Delivered,68,New,500
6715,07/10/2023 18:00,Hyderabad,Snacks,Bread,1,172,Wallet,Delivered,79,New,172
6716,07/10/2023 19:00,Bangalore,Beverages,Eggs,1,450,Card,Delivered,85,New,450
6717,07/10/2023 20:00,Mumbai,Dairy & Bakery,Milk,4,324,Wallet,Delivered,52,New,1296
6718,07/10/2023 21:00,Kolkata,Fruits & Vegetables,Banana,2,430,Wallet,Delivered,83,New,860
6719,07/10/2023 22:00,Mumbai,Household,Milk,3,303,UPI,Delivered,14,Repeat,909
6720,07/10/2023 23:00,Pune,Snacks,Flour,5,491,Card,Returned,13,New,2455
6721,08/10/2023 00:00,Ahmedabad,Personal Care,Oil,5,209,Cash,Cancelled,24,New,1045
6722,08/10/2023 01:00,Delhi,Fruits & Vegetables,Milk,2,35,Card,Delivered,11,Repeat,70
6723,08/10/2023 02:00,Ahmedabad,Personal Care,Oil,5,362,Card,Delivered,58,New,1810
6724,08/10/2023 03:00,Pune,Beverages,Oil,1,449,Wallet,Delivered,65,New,449
6725,08/10/2023 04:00,Pune,Household,Juice,5,222,UPI,Delivered,17,Repeat,1110
6726,08/10/2023 05:00,Delhi,Beverages,Bread,1,193,UPI,Delivered,25,Repeat,193
6727,08/10/2023 06:00,Kolkata,Beverages,Rice,1,187,Card,Delivered,73,Repeat,187
6728,08/10/2023 07:00,Bangalore,Household,Chips,3,358,Cash,Delivered,33,New,1074
6729,08/10/2023 08:00,Pune,Household,Apple,5,53,Card,Delivered,64,Repeat,265
6730,08/10/2023 09:00,Bangalore,Personal Care,Soap,3,490,Cash,Delivered,63,New,1470
6731,08/10/2023 10:00,Pune,Beverages,Shampoo,5,413,Cash,Delivered,78,New,2065
6732,08/10/2023 11:00,Chennai,Snacks,Rice,1,248,Card,Delivered,87,New,248
6733,08/10/2023 12:00,Delhi,Personal Care,Shampoo,5,20,Wallet,Delivered,87,Repeat,100
6734,08/10/2023 13:00,Pune,Household,Eggs,3,341,Wallet,Delivered,69,New,1023
6735,08/10/2023 14:00,Chennai,Fruits & Vegetables,Eggs,4,134,Cash,Delivered,40,Repeat,536
6736,08/10/2023 15:00,Ahmedabad,Personal Care,Apple,3,233,UPI,Delivered,29,Repeat,699
6737,08/10/2023 16:00,Hyderabad,Dairy & Bakery,Soap,4,273,Wallet,Delivered,86,New,1092
6738,08/10/2023 17:00,Chennai,Snacks,Soap,2,164,Wallet,Delivered,63,New,328
6739,08/10/2023 18:00,Mumbai,Personal Care,Banana,3,66,Cash,Delivered,18,Repeat,198
6740,08/10/2023 19:00,Pune,Household,Flour,5,299,Cash,Delivered,43,New,1495
6741,08/10/2023 20:00,Chennai,Household,Soap,4,197,Cash,Delivered,85,Repeat,788
6742,08/10/2023 21:00,Bangalore,Snacks,Chips,5,232,Wallet,Delivered,89,Repeat,1160
6743,08/10/2023 22:00,Hyderabad,Dairy & Bakery,Rice,4,379,Wallet,Delivered,74,New,1516
6744,08/10/2023 23:00,Kolkata,Personal Care,Oil,3,304,UPI,Cancelled,25,Repeat,912
6745,09/10/2023 00:00,Pune,Personal Care,Rice,3,264,UPI,Delivered,79,Repeat,792
6746,09/10/2023 01:00,Mumbai,Beverages,Flour,5,272,Card,Cancelled,15,Repeat,1360
6747,09/10/2023 02:00,Kolkata,Fruits & Vegetables,Shampoo,3,225,Cash,Delivered,44,New,675
6748,09/10/2023 03:00,Chennai,Household,Juice,5,91,Wallet,Delivered,12,New,455
6749,09/10/2023 04:00,Kolkata,Personal Care,Apple,1,241,UPI,Delivered,30,Repeat,241
6750,09/10/2023 05:00,Kolkata,Personal Care,Apple,4,361,Cash,Delivered,16,Repeat,1444
6751,09/10/2023 06:00,Hyderabad,Personal Care,Chips,5,234,Cash,Delivered,87,Repeat,1170
6752,09/10/2023 07:00,Ahmedabad,Dairy & Bakery,Soap,4,379,Card,Cancelled,39,Repeat,1516
6753,09/10/2023 08:00,Kolkata,Fruits & Vegetables,Juice,1,160,Cash,Delivered,31,Repeat,160
6754,09/10/2023 09:00,Kolkata,Personal Care,Banana,4,467,UPI,Delivered,23,Repeat,1868
6755,09/10/2023 10:00,Pune,Snacks,Banana,5,175,Card,Delivered,64,New,875
6756,09/10/2023 11:00,Ahmedabad,Household,Rice,3,241,Wallet,Delivered,76,New,723
6757,09/10/2023 12:00,Hyderabad,Beverages,Chips,4,408,Card,Delivered,14,Repeat,1632
6758,09/10/2023 13:00,Mumbai,Snacks,Milk,4,349,Cash,Delivered,78,New,1396
6759,09/10/2023 14:00,Chennai,Household,Milk,1,250,Cash,Delivered,68,Repeat,250
6760,09/10/2023 15:00,Hyderabad,Dairy & Bakery,Soap,2,412,UPI,Delivered,18,Repeat,824
6761,09/10/2023 16:00,Hyderabad,Fruits & Vegetables,Rice,3,161,Cash,Delivered,57,New,483
6762,09/10/2023 17:00,Delhi,Fruits & Vegetables,Chips,5,377,Wallet,Delivered,46,New,1885
6763,09/10/2023 18:00,Hyderabad,Household,Milk,1,413,UPI,Delivered,77,Repeat,413
6764,09/10/2023 19:00,Ahmedabad,Snacks,Bread,5,436,Cash,Delivered,29,New,2180
6765,09/10/2023 20:00,Delhi,Beverages,Shampoo,5,94,Wallet,Delivered,59,New,470
6766,09/10/2023 21:00,Chennai,Dairy & Bakery,Eggs,4,59,UPI,Delivered,33,Repeat,236
6767,09/10/2023 22:00,Kolkata,Household,Shampoo,1,409,Cash,Delivered,80,New,409
6768,09/10/2023 23:00,Pune,Dairy & Bakery,Flour,1,292,Wallet,Delivered,58,New,292
6769,10/10/2023 00:00,Pune,Fruits & Vegetables,Eggs,3,439,Wallet,Delivered,17,Repeat,1317
6770,10/10/2023 01:00,Chennai,Personal Care,Bread,2,89,Card,Delivered,84,New,178
6771,10/10/2023 02:00,Chennai,Personal Care,Flour,5,336,UPI,Delivered,82,Repeat,1680
6772,10/10/2023 03:00,Ahmedabad,Beverages,Bread,3,130,Card,Delivered,15,New,390
6773,10/10/2023 04:00,Bangalore,Dairy & Bakery,Chips,3,477,Wallet,Delivered,49,Repeat,1431
6774,10/10/2023 05:00,Kolkata,Household,Juice,5,452,Card,Delivered,63,New,2260
6775,10/10/2023 06:00,Chennai,Beverages,Apple,4,253,Card,Delivered,86,New,1012
6776,10/10/2023 07:00,Hyderabad,Snacks,Milk,4,216,Card,Delivered,26,Repeat,864
6777,10/10/2023 08:00,Ahmedabad,Personal Care,Chips,5,358,UPI,Delivered,60,Repeat,1790
6778,10/10/2023 09:00,Pune,Household,Juice,1,218,Cash,Delivered,11,New,218
6779,10/10/2023 10:00,Mumbai,Dairy & Bakery,Apple,2,43,Card,Delivered,39,New,86
6780,10/10/2023 11:00,Ahmedabad,Beverages,Chips,4,326,Cash,Delivered,41,New,1304
6781,10/10/2023 12:00,Pune,Household,Soap,2,445,UPI,Delivered,59,Repeat,890
6782,10/10/2023 13:00,Delhi,Beverages,Apple,3,166,Cash,Cancelled,80,Repeat,498
6783,10/10/2023 14:00,Ahmedabad,Beverages,Flour,3,81,UPI,Delivered,25,New,243
6784,10/10/2023 15:00,Pune,Beverages,Shampoo,5,478,Cash,Delivered,88,New,2390
6785,10/10/2023 16:00,Bangalore,Dairy & Bakery,Apple,5,86,UPI,Delivered,64,Repeat,430
6786,10/10/2023 17:00,Ahmedabad,Household,Shampoo,5,49,Wallet,Returned,66,Repeat,245
6787,10/10/2023 18:00,Ahmedabad,Fruits & Vegetables,Flour,4,126,UPI,Delivered,87,New,504
6788,10/10/2023 19:00,Kolkata,Fruits & Vegetables,Banana,2,185,Cash,Delivered,54,New,370
6789,10/10/2023 20:00,Chennai,Dairy & Bakery,Eggs,3,409,Card,Delivered,61,Repeat,1227
6790,10/10/2023 21:00,Kolkata,Dairy & Bakery,Shampoo,2,386,Wallet,Delivered,80,Repeat,772
6791,10/10/2023 22:00,Ahmedabad,Personal Care,Bread,4,425,Card,Delivered,56,New,1700
6792,10/10/2023 23:00,Chennai,Beverages,Soap,2,140,Cash,Delivered,42,New,280
6793,11/10/2023 00:00,Pune,Household,Milk,2,30,Card,Cancelled,33,Repeat,60
6794,11/10/2023 01:00,Mumbai,Household,Banana,5,91,Card,Delivered,44,Repeat,455
6795,11/10/2023 02:00,Mumbai,Snacks,Banana,2,366,UPI,Returned,73,Repeat,732
6796,11/10/2023 03:00,Ahmedabad,Snacks,Rice,2,272,Cash,Delivered,89,New,544
6797,11/10/2023 04:00,Bangalore,Fruits & Vegetables,Chips,2,304,Card,Delivered,69,Repeat,608
6798,11/10/2023 05:00,Delhi,Snacks,Chips,1,138,Card,Delivered,38,Repeat,138
6799,11/10/2023 06:00,Pune,Snacks,Chips,3,394,Card,Delivered,27,New,1182
6800,11/10/2023 07:00,Chennai,Fruits & Vegetables,Apple,3,27,Cash,Delivered,67,New,81
